Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Current education level,Fluent languages,Subject,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64a1a3a61fe356d9becd8b75,5debce5335575a2bed69acc6,APPROVED,2023-07-02T16:19:56.059000Z,2023-07-02T16:27:36.546000Z,2023-07-03T07:02:40.054000,2023-07-02T16:27:37.150653Z,461,CACDZOAC,2521,Undergraduate degree (BA/BSc/other),English,"Computer Science, Computing (IT), Languages",57,Male,White,United States,United States,United States,English,Yes,Part-Time
64a1a40ea29202e5865cf6e1,5fb005cc6055b1324c99cd42,APPROVED,2023-07-02T16:21:34.481000Z,2023-07-02T16:28:59.143000Z,2023-07-03T07:02:40.224000,2023-07-02T16:28:59.696143Z,445,CACDZOAC,273,Undergraduate degree (BA/BSc/other),"Polish, English","Chemistry, Health and Medicine, Medicine, Pharmacology, Psychology",24,Female,White,United States,Poland,Poland,Polish,Yes,Other
64a1a4123e4fa9a15de98072,5ec967ac9020ae477aee23af,APPROVED,2023-07-02T16:26:22.268000Z,2023-07-02T16:40:53.740000Z,2023-07-02T18:47:15.321000,2023-07-02T16:40:54.227005Z,872,CACDZOAC,336,Undergraduate degree (BA/BSc/other),English,"Biology, Chemistry, Mathematics",21,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
64a1a41f55e1ef423cca8052,61699d2c44832e100023cb80,APPROVED,2023-07-02T16:25:58.891000Z,2023-07-02T16:40:35.076000Z,2023-07-02T18:47:15.442000,2023-07-02T16:40:35.530884Z,877,CACDZOAC,285,Undergraduate degree (BA/BSc/other),English,"Mathematics, Physics, Engineering, Building Planning, Architecture",29,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
64a1a46671d089203d232223,63d13d703c5fab8267ee12d7,APPROVED,2023-07-02T16:23:05.395000Z,2023-07-02T16:33:03.065000Z,2023-07-02T18:59:34.553000,2023-07-02T16:33:03.613027Z,598,CACDZOAC,229,Undergraduate degree (BA/BSc/other),English,"Computing (IT), Computer Science",32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
64a1a467f2c44c9a7c760e39,601e49453648f62b37f1b915,APPROVED,2023-07-02T16:23:20.626000Z,2023-07-02T16:34:54.938000Z,2023-07-02T18:47:15.567000,2023-07-02T16:34:55.635104Z,695,CACDZOAC,78,Undergraduate degree (BA/BSc/other),English,"Biochemistry (Molecular and Cellular), Other",22,Female,Black,South Africa,South Africa,South Africa,English,Yes,Other
64a1a5325dbf492af34ec3dd,5edc8e2eaa0f2295a0fcef85,APPROVED,2023-07-02T16:26:39.054000Z,2023-07-02T17:18:03.852000Z,2023-07-02T18:47:15.699000,2023-07-02T17:18:04.334599Z,3085,CACDZOAC,64,Undergraduate degree (BA/BSc/other),"English, Italian, German, Dutch, Arabic, French, Spanish","Engineering, Physics, Other",23,Male,Asian,Pakistan,Germany,Italy,Urdu,Yes,Unemployed (and job seeking)
64a1a53b031bc8e91d5cf6b3,6435590899a3b56206f5a506,APPROVED,2023-07-02T16:26:42.016000Z,2023-07-02T16:32:08.219000Z,2023-07-03T07:02:40.402000,2023-07-02T16:32:08.717497Z,327,CACDZOAC,269,Undergraduate degree (BA/BSc/other),English,Physics,26,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
64a1a571d88f33f92f7f5f8d,616f74e919e910895fd75631,REJECTED,2023-07-02T16:27:36.056000Z,2023-07-02T16:40:09.082000Z,2023-07-07T08:46:46.677000Z,2023-07-02T16:40:09.872000Z,754,CACDZOAC,192,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
64a1a57e745f2e3cab4020cb,60f150dd96da0e53dafc3d4f,APPROVED,2023-07-02T16:27:42.833000Z,2023-07-02T16:36:22.664000Z,2023-07-03T07:02:40.572000,2023-07-02T16:36:23.884219Z,520,CACDZOAC,135,Undergraduate degree (BA/BSc/other),"English, Polish","Chemistry, Languages",24,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
64a1a5cfd3d23b47152730bc,5f0ddefb9e4d9a08c7fd7e42,APPROVED,2023-07-02T16:29:03.800000Z,2023-07-02T16:38:32.641000Z,2023-07-02T18:59:34.785000,2023-07-02T16:38:33.127172Z,569,CACDZOAC,201,Undergraduate degree (BA/BSc/other),"English, Polish",Engineering,19,Male,White,Poland,Poland,Poland,Polish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64a1a61a7f5d90094c988ebc,5e9e05878b2cf3198fe9dc1a,APPROVED,2023-07-02T16:30:38.125000Z,2023-07-02T16:42:16.537000Z,2023-07-02T18:47:15.832000,2023-07-02T16:42:17.056301Z,699,CACDZOAC,149,Undergraduate degree (BA/BSc/other),"English, Spanish","Computing (IT), Engineering",33,Male,White,Chile,Chile,Chile,Spanish,Yes,Full-Time
64a1a69e028e301efa988e92,5f9ebe0aef3e674711654bab,APPROVED,2023-07-02T16:32:39.843000Z,2023-07-02T16:48:27.472000Z,2023-07-02T18:47:15.975000,2023-07-02T16:48:27.981802Z,948,CACDZOAC,2733,Undergraduate degree (BA/BSc/other),English,"Engineering, Computer Science, Languages",20,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64a1a6ceac1b87f1a1cd8b8c,63d01b616e8fc59e9cdbc8ea,APPROVED,2023-07-02T16:33:18.648000Z,2023-07-02T16:41:59.884000Z,2023-07-03T07:02:40.738000,2023-07-02T16:42:00.550036Z,522,CACDZOAC,86,Undergraduate degree (BA/BSc/other),"English, Indonesian",Engineering,22,Male,Asian,Indonesia,Netherlands,Indonesia,Indonesian,Yes,Other
64a1a77dd9d88e2e2b232273,60a6ba026f8bd75b67b23c97,APPROVED,2023-07-02T16:36:24.570000Z,2023-07-02T16:47:46.330000Z,2023-07-02T18:47:16.114000,2023-07-02T16:47:46.876056Z,682,CACDZOAC,356,Undergraduate degree (BA/BSc/other),"English, Portuguese",Computer Science,22,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
64a1a7847cb16314025e373b,5fbfb99036e420313c504a36,APPROVED,2023-07-02T16:36:20.090000Z,2023-07-02T17:07:30.287000Z,2023-07-02T18:47:16.321000,2023-07-02T17:07:30.798800Z,1871,CACDZOAC,185,Undergraduate degree (BA/BSc/other),"English, Spanish","Science, Biomedical Sciences, Other",22,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
64a1a795f9b20999ad86bcf5,6165b90ba777ab8d6428cecc,APPROVED,2023-07-02T16:36:50.383000Z,2023-07-02T16:52:48.890000Z,2023-07-02T18:47:16.507000,2023-07-02T16:52:49.360414Z,959,CACDZOAC,10,Undergraduate degree (BA/BSc/other),English,"Accounting, Business, Economics, Finance, Mathematics",23,Female,White,South Africa,South Africa,South Africa,English,Yes,Part-Time
64a1a7cb8c502f5631aa7ef0,5fee99daeae54318b087e9b5,APPROVED,2023-07-02T16:37:34.947000Z,2023-07-02T16:56:27.802000Z,2023-07-02T18:47:16.710000,2023-07-02T16:56:28.230209Z,1133,CACDZOAC,843,Undergraduate degree (BA/BSc/other),English,Computer Science,42,Female,White,United States,United States,United States,English,Yes,Full-Time
64a1a83546270e4f12f693db,616cc1c4244b5866081d3f72,APPROVED,2023-07-02T16:39:17.518000Z,2023-07-02T16:51:46.278000Z,2023-07-02T18:47:16.897000,2023-07-02T16:51:46.794879Z,749,CACDZOAC,51,Undergraduate degree (BA/BSc/other),English,"Accounting, Computer Science, English Language, Physics",20,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
64a1a838aceb10ee87988e81,612512862963825fa66941bf,APPROVED,2023-07-02T16:39:20.912000Z,2023-07-02T17:11:29.441000Z,2023-07-02T18:47:17.101000,2023-07-02T17:11:30.099784Z,1929,CACDZOAC,70,Undergraduate degree (BA/BSc/other),"Spanish, Italian, English",Engineering,29,Male,White,Mexico,Mexico,Mexico,Spanish,Yes,Other
64a1a87ce80fee6461764832,6069a5ccc942a9c5b397ed30,APPROVED,2023-07-02T16:40:31.529000Z,2023-07-02T16:48:25.106000Z,2023-07-03T07:02:40.890000,2023-07-02T16:48:25.685203Z,474,CACDZOAC,43,Undergraduate degree (BA/BSc/other),"Estonian, English",Computer Science,20,Male,White,Estonia,Estonia,Estonia,Estonian,Yes,Unemployed (and job seeking)
64a1a92f9f4f4b501961a116,5efae8ae4003e69471e548b3,APPROVED,2023-07-02T16:43:27.609000Z,2023-07-02T17:02:03.076000Z,2023-07-02T18:47:17.328000,2023-07-02T17:02:03.548389Z,1116,CACDZOAC,424,Undergraduate degree (BA/BSc/other),"Catalan, Dutch, English, French, Italian, Portuguese, Spanish, German",Engineering,23,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
64a1a9c52115b2eb30cd8bac,5d39dd63c49dae00016065c7,APPROVED,2023-07-02T16:46:31.570000Z,2023-07-02T16:56:22.256000Z,2023-07-02T18:59:35.046000,2023-07-02T16:56:22.738585Z,591,CACDZOAC,536,Undergraduate degree (BA/BSc/other),"English, Portuguese","Earth, Environment, or Climate Sciences, Other, Chemistry, Biochemistry (Molecular and Cellular)",22,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
64a1a9f55202986939b892f1,605a1f44a826ee29a01982ef,APPROVED,2023-07-02T16:46:56.884000Z,2023-07-02T16:53:07.037000Z,2023-07-03T07:02:41.064000,2023-07-02T16:53:07.569589Z,371,CACDZOAC,172,Undergraduate degree (BA/BSc/other),English,Computer Science,33,Male,White,Germany,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
64a1aa458011b2de46b2eec5,6163179bdadc35f5779ab4d5,APPROVED,2023-07-02T16:48:14.019000Z,2023-07-02T17:06:21.287000Z,2023-07-02T18:47:17.556000,2023-07-02T17:06:21.943551Z,1088,CACDZOAC,214,Undergraduate degree (BA/BSc/other),English,"Education, Science, Geography, Earth, Environment, or Climate Sciences, Computing (IT)",31,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
64a1aa5388c0e30cbeedbab7,5f37f69f5365a529f8a5b89c,APPROVED,2023-07-02T16:48:29.048000Z,2023-07-02T16:56:24.287000Z,2023-07-03T07:02:41.238000,2023-07-02T16:56:25.024013Z,476,CACDZOAC,193,Undergraduate degree (BA/BSc/other),English,"Physics, Philosophy, Mathematics",20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
64a1aa7e87e0a526adcdb5e5,601184e0085b8b09eb054964,APPROVED,2023-07-02T16:49:02.924000Z,2023-07-02T17:09:51.664000Z,2023-07-02T18:47:17.803000,2023-07-02T17:09:52.642492Z,1249,CACDZOAC,56,Undergraduate degree (BA/BSc/other),"Afrikaans, English","Computer Science, Mathematics",21,Male,White,South Africa,South Africa,South Africa,English,Yes,Other
64a1aa913b2761426e8d8c0b,60550e78c5dc78f4ad0b322d,APPROVED,2023-07-02T16:49:21.278000Z,2023-07-02T16:57:59.940000Z,2023-07-03T07:02:41.430000,2023-07-02T16:58:00.470197Z,519,CACDZOAC,64,Undergraduate degree (BA/BSc/other),"Greek, English, French",Mathematics,23,Female,White,Greece,Greece,Greece,Greek,Yes,Part-Time
64a1aa9dbb68316c90d91667,6120ec5f9705e01665ca1cbd,APPROVED,2023-07-02T16:49:43.263000Z,2023-07-02T17:07:10.095000Z,2023-07-02T18:47:18.047000,2023-07-02T17:07:10.601772Z,1047,CACDZOAC,68,Undergraduate degree (BA/BSc/other),English,"Biology, Chemistry, Management, Physics, Biochemistry (Molecular and Cellular)",20,Female,Black,Botswana,South Africa,Zambia,English,Yes,Unemployed (and job seeking)
64a1ab18fe26b6ca08cd8bb2,6330622d9703174abfac3b14,APPROVED,2023-07-02T16:51:41.895000Z,2023-07-02T17:06:48.744000Z,2023-07-02T18:47:18.281000,2023-07-02T17:06:49.340969Z,907,CACDZOAC,364,Undergraduate degree (BA/BSc/other),"Spanish, English","Computer Science, Computing (IT)",23,Male,Mixed,Mexico,United States,Mexico,Spanish,Yes,Other
64a1ab8087e0a526adcdb62c,603fb04d42dd7c0a9398a42f,APPROVED,2023-07-02T16:53:35.550000Z,2023-07-02T17:09:10.574000Z,2023-07-02T18:47:18.440000,2023-07-02T17:09:11.103171Z,936,CACDZOAC,257,Undergraduate degree (BA/BSc/other),"Spanish, English",Engineering,23,Male,Other,Chile,Chile,Chile,Spanish,Yes,Unemployed (and job seeking)
64a1ab8469ecf96bcd8d8bf6,5fa5b5af0c782d12315dfd32,APPROVED,2023-07-02T16:53:29.936000Z,2023-07-02T17:11:14.029000Z,2023-07-02T18:47:18.569000,2023-07-02T17:11:14.591243Z,1065,CACDZOAC,138,Undergraduate degree (BA/BSc/other),"Polish, English, Spanish, Slovak, Czech",Engineering,22,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
64a1aba99eb3f49bd9cd8ba5,614dd6473c74b217ad73cc9c,APPROVED,2023-07-02T16:56:52.940000Z,2023-07-02T17:13:00.874000Z,2023-07-02T18:47:18.740000,2023-07-02T17:13:01.351043Z,968,CACDZOAC,156,Undergraduate degree (BA/BSc/other),English,Computer Science,21,Male,Black,South Africa,South Africa,South Africa,English,Yes,Other
64a1abb89eb3f49bd9cd8baa,5ec3f25d9cedf7287004cd26,APPROVED,2023-07-02T16:54:16.054000Z,2023-07-02T17:06:18.733000Z,2023-07-02T18:47:18.906000,2023-07-02T17:06:19.170631Z,723,CACDZOAC,284,Undergraduate degree (BA/BSc/other),"English, Polish","Other, Biochemistry (Molecular and Cellular), Biomedical Sciences",22,Female,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
64a1ac5bea0b1593d5b735c1,613be225b62729f678a7e0ea,APPROVED,2023-07-02T16:57:16.999000Z,2023-07-02T17:10:43.732000Z,2023-07-02T18:47:19.056000,2023-07-02T17:10:44.217727Z,807,CACDZOAC,130,Undergraduate degree (BA/BSc/other),English,"Biological Sciences, Biochemistry (Molecular and Cellular), Chemistry",23,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Other
64a1ad0ed7fec50c154020df,5d867b0c1b729e001795c98e,APPROVED,2023-07-02T17:00:13.995000Z,2023-07-02T17:13:25.194000Z,2023-07-02T18:47:19.262000,2023-07-02T17:13:25.721241Z,792,CACDZOAC,224,Undergraduate degree (BA/BSc/other),"Greek, French, English","Biological Sciences, Biochemistry (Molecular and Cellular), Genetics, Education",23,Female,White,Greece,Greece,Greece,Greek,Yes,Other
64a1ad1d182a1bd4f9cd8ba0,6439d7987b1126efcebc25ac,APPROVED,2023-07-02T17:00:19.923000Z,2023-07-02T17:05:16.364000Z,2023-07-03T07:02:41.634000,2023-07-02T17:05:16.871081Z,297,CACDZOAC,308,Undergraduate degree (BA/BSc/other),English,Physics,28,Male,Mixed,Australia,United States,Australia,English,Yes,Other
64a1ada0fe7a76327b01065c,602e81538e1eada036b78bf1,APPROVED,2023-07-02T17:02:24.831000Z,2023-07-02T17:11:39.879000Z,2023-07-02T18:59:35.310000,2023-07-02T17:11:40.514547Z,556,CACDZOAC,123,Undergraduate degree (BA/BSc/other),"Afrikaans, English",Engineering,21,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
64a1adb74dfd3bb1b1760e2a,5ff137df0b03abd77a7cff25,APPROVED,2023-07-02T17:02:50.272000Z,2023-07-02T17:07:31.868000Z,2023-07-03T07:02:41.799000,2023-07-02T17:07:32.287875Z,282,CACDZOAC,509,Undergraduate degree (BA/BSc/other),English,"Computing (IT), Earth, Environment, or Climate Sciences, Mathematics, Business, Architecture",46,Male,White,Canada,Canada,Canada,English,Yes,Full-Time
64a1ae7bf20d640b0006125f,60ec51c51a3158a50ded8a3e,APPROVED,2023-07-02T17:06:15.321000Z,2023-07-02T17:29:31.096000Z,2023-07-02T18:47:19.427000,2023-07-02T17:29:31.612374Z,1396,CACDZOAC,513,Undergraduate degree (BA/BSc/other),"Afrikaans, Albanian, Arabic, Bengali, Belarusian, Burmese, Bulgarian, Catalan, Czech, Chinese, Croatian, Danish, Dari, Dutch, English, Esperanto, Estonian, Faroese, Finnish, French, Galician, German, Greek, Hebrew, Hindi, Hungarian, Icelandic, Indonesian, Italian, Japanese, Khmer, Korean, Kurdish, Laotian, Latvian, Lithuanian, Macedonian, Malay, Maltese, Norwegian, Polish, Portuguese, Romanian, Russian, Scots, Serbian, Slovak, Slovenian, Somali, Spanish, Swedish, Swahili, Tagalog-Filipino, Tajik, Tamil, Thai, Tibetan, Tigrinya, Turkish, Turkmen, Ukrainian, Urdu, Uzbek, Welsh, Vietnamese, Telugu, Papiamento, Twi, Cantonese, Mandarin, Hakka, Malayalam, Gujarati, Punjabi, Tongan","Mathematics, Engineering, English Language, Psychology, Physics",20,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
64a1aecbbd94ece4415cf6ad,5f52a767af03925a0b8c284d,APPROVED,2023-07-02T17:07:28.107000Z,2023-07-02T17:14:29.818000Z,2023-07-03T07:02:41.925000,2023-07-02T17:14:30.276616Z,422,CACDZOAC,77,Undergraduate degree (BA/BSc/other),"Portuguese, English","Biology, Mathematics",20,Male,Mixed,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
64a1aeda305bc855ab15c7f8,60fdc934e81b93f92f561d76,APPROVED,2023-07-02T17:08:26.710000Z,2023-07-02T17:16:59.429000Z,2023-07-03T07:02:42.054000,2023-07-02T17:16:59.985318Z,513,CACDZOAC,1094,Undergraduate degree (BA/BSc/other),"English, Spanish","Other, Science",24,Female,White,United States,United States,United States,Spanish,Yes,Part-Time
64a1af1183432bb214cd8b97,5b2862e48ecf3f000161b883,APPROVED,2023-07-02T17:08:36.177000Z,2023-07-02T17:15:32.364000Z,2023-07-03T07:02:42.183000,2023-07-02T17:15:32.842424Z,417,CACDZOAC,272,Undergraduate degree (BA/BSc/other),"English, Spanish",Engineering,23,Male,White,Chile,Chile,Chile,Spanish,Yes,Other
64a1af12957bc30de0d4249a,5f14d356e2a4060dd2ddaa35,APPROVED,2023-07-02T17:08:59.099000Z,2023-07-02T17:21:09.882000Z,2023-07-02T18:47:19.587000,2023-07-02T17:21:10.588076Z,731,CACDZOAC,140,Undergraduate degree (BA/BSc/other),"English, Portuguese",Engineering,21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
64a1af35b5a8fc1a5b764863,631745d2901b65f01f0860b5,APPROVED,2023-07-02T17:09:13.413000Z,2023-07-02T17:21:42.153000Z,2023-07-02T18:47:19.738000,2023-07-02T17:21:42.641732Z,749,CACDZOAC,387,Undergraduate degree (BA/BSc/other),English,Biochemistry (Molecular and Cellular),19,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64a1af5b113132db8e8d8bd0,6078a6933f52f5c3d50f6f47,APPROVED,2023-07-02T17:09:47.848000Z,2023-07-02T17:30:18.802000Z,2023-07-02T18:47:19.888000,2023-07-02T17:30:19.306459Z,1231,CACDZOAC,307,Undergraduate degree (BA/BSc/other),"Polish, English","Computing (IT), Mathematics",21,Male,White,Poland,Poland,Poland,Polish,Yes,Other
64a1af68eca9e89b7a28e3b4,5da767d89d0c290014c9851a,APPROVED,2023-07-02T17:10:19.372000Z,2023-07-02T17:35:05.130000Z,2023-07-02T18:47:20.028000,2023-07-02T17:35:06.034023Z,1486,CACDZOAC,812,Undergraduate degree (BA/BSc/other),English,Computer Science,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Due to start a new job within the next month
64a1afb0310ce85f2dedba97,6148afc156c049b69cde0d5e,APPROVED,2023-07-02T17:11:17.277000Z,2023-07-02T17:18:26.390000Z,2023-07-03T07:02:42.312000,2023-07-02T17:18:27.070298Z,430,CACDZOAC,168,Undergraduate degree (BA/BSc/other),"Catalan, English, Italian, Spanish","Art and/or design, Engineering",21,Female,White,Spain,Spain,Spain,Catalan,Yes,Part-Time
64a1b0076751a890c506a338,60dc664ea12f7f477dbc4d9d,APPROVED,2023-07-02T17:12:39.228000Z,2023-07-02T17:24:00.126000Z,2023-07-02T18:47:20.151000,2023-07-02T17:24:00.608203Z,681,CACDZOAC,141,Undergraduate degree (BA/BSc/other),English,Computer Science,31,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,Yes,Full-Time
64a1b044eb6edd76235e3762,642706a09d150b39e7624bb0,APPROVED,2023-07-02T17:17:36.989000Z,2023-07-02T17:21:47.190000Z,2023-07-03T07:02:42.458000,2023-07-02T17:21:50.281671Z,251,CACDZOAC,67,Undergraduate degree (BA/BSc/other),"German, English, French","Health and Medicine, Engineering",23,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
64a1b04fd45eeb2ef35cf6be,6058f513ccd726db7dac5d74,APPROVED,2023-07-02T17:14:01.560000Z,2023-07-02T17:24:25.722000Z,2023-07-02T18:47:20.290000,2023-07-02T17:24:26.183023Z,625,CACDZOAC,273,Undergraduate degree (BA/BSc/other),"English, Urdu, Punjabi","Biological Sciences, Science, Biology, Health and Medicine",21,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
64a1b074128834e31a253523,6047a81d9fa4a0000a797393,APPROVED,2023-07-02T17:14:30.361000Z,2023-07-02T17:29:51.305000Z,2023-07-02T18:47:20.417000,2023-07-02T17:29:51.788071Z,921,CACDZOAC,238,Undergraduate degree (BA/BSc/other),"Portuguese, English","Computer Science, Engineering",20,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64a1b0cc7c7a70e0ffc95171,60c1ba7f781d5b45dbf720d4,APPROVED,2023-07-02T17:15:56.013000Z,2023-07-02T17:31:23.762000Z,2023-07-02T18:47:20.542000,2023-07-02T17:31:25.057159Z,928,CACDZOAC,276,Undergraduate degree (BA/BSc/other),"Afrikaans, English",Biochemistry (Molecular and Cellular),31,Female,Mixed,South Africa,South Africa,South Africa,English,Yes,Full-Time
64a1b10b8a6790459b061239,63d540dd543bfd576ffdf078,APPROVED,2023-07-02T17:17:04.704000Z,2023-07-02T17:26:51.413000Z,2023-07-02T18:59:35.508000,2023-07-02T17:26:51.884472Z,587,CACDZOAC,207,Undergraduate degree (BA/BSc/other),"English, Spanish","Engineering, Health and Medicine, Medicine, Music, Architecture",34,Male,White,United States,United States,United States,English,Yes,Full-Time
64a1b119f354cfb8c72c5025,6018a5c0e1600b187ccb8693,APPROVED,2023-07-02T17:17:13.954000Z,2023-07-02T17:34:09.598000Z,2023-07-02T18:47:20.672000,2023-07-02T17:34:10.364039Z,1016,CACDZOAC,2960,Undergraduate degree (BA/BSc/other),English,Computer Science,25,Male,Asian,United States,United States,United States,English,Yes,Full-Time
64a1b14ef354cfb8c72c5038,603985a82eb19546d480c77f,APPROVED,2023-07-02T17:18:06.910000Z,2023-07-02T17:27:51.373000Z,2023-07-02T18:59:35.727000,2023-07-02T17:27:51.832187Z,585,CACDZOAC,201,Undergraduate degree (BA/BSc/other),"Spanish, English",Engineering,21,Male,Mixed,Chile,Chile,Chile,Spanish,Yes,Other
64a1b18be3e3eb88265cf6a3,62714a240ed387f760f6741b,APPROVED,2023-07-02T17:19:12.705000Z,2023-07-02T18:01:17.465000Z,2023-07-02T18:47:22.419000,2023-07-02T18:01:17.938990Z,2525,CACDZOAC,975,Undergraduate degree (BA/BSc/other),English,"Biochemistry (Molecular and Cellular), Computing (IT)",49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
64a1b1cdfbf76919c1a9a589,5f8e17a56213531deb9f94d7,APPROVED,2023-07-02T17:20:36.196000Z,2023-07-02T17:28:37.946000Z,2023-07-03T07:02:42.626000,2023-07-02T17:28:38.475425Z,482,CACDZOAC,66,Undergraduate degree (BA/BSc/other),"Polish, English",Engineering,21,Female,White,Poland,Poland,Poland,Polish,Yes,Part-Time
64a1b1d5f52709d6daedbab5,5d378df21acda30001e7191e,APPROVED,2023-07-02T17:20:25.278000Z,2023-07-02T17:33:14.897000Z,2023-07-02T18:47:22.669000,2023-07-02T17:33:15.399201Z,770,CACDZOAC,792,Undergraduate degree (BA/BSc/other),"English, Spanish","Biomedical Sciences, Engineering",23,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
64a1b2bd02e392b0d84020af,6480fdb35359bd308df67b77,APPROVED,2023-07-02T17:24:13.271000Z,2023-07-02T17:45:28.793000Z,2023-07-02T18:47:22.850000,2023-07-02T17:45:29.359263Z,1276,CACDZOAC,17,Undergraduate degree (BA/BSc/other),English,"Engineering, Mathematics",19,Male,White,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time
64a1b2e5f13ca5533265eb2a,60ae466c237c5cf5e33e3df3,APPROVED,2023-07-02T17:26:22.284000Z,2023-07-02T18:01:24.739000Z,2023-07-02T18:47:23.012000,2023-07-02T18:01:25.612193Z,2103,CACDZOAC,435,Undergraduate degree (BA/BSc/other),English,Engineering,27,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
64a1b3384e09e7636f15c7dd,6450d7b7526a66e489b5dcdb,APPROVED,2023-07-02T17:26:21.268000Z,2023-07-02T17:44:08.808000Z,2023-07-02T18:47:23.185000,2023-07-02T17:44:09.509537Z,1068,CACDZOAC,44,Undergraduate degree (BA/BSc/other),"English, German",Chemistry,21,Male,White,Germany,Germany,Germany,German,Yes,Other
64a1b36dd5b9bfbad1b986e2,5c2d172ce26399000179a138,APPROVED,2023-07-02T17:27:13.585000Z,2023-07-02T17:43:32.215000Z,2023-07-02T18:47:23.323000,2023-07-02T17:43:32.715706Z,979,CACDZOAC,563,Undergraduate degree (BA/BSc/other),English,"Mathematics, Finance, Computing (IT), Computer Science, Economics",24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64a1b3758feca9b053a68808,60b8fb929701cb52b39796aa,APPROVED,2023-07-02T17:27:32.859000Z,2023-07-02T17:51:13.823000Z,2023-07-02T18:47:23.511000,2023-07-02T17:51:14.330517Z,1421,CACDZOAC,1307,Undergraduate degree (BA/BSc/other),English,Computer Science,21,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
64a1b3a0dbe1d2fa475e3749,5f6916f985575a0f22ec8f69,APPROVED,2023-07-02T17:28:00.391000Z,2023-07-02T17:40:54.010000Z,2023-07-02T18:47:23.681000,2023-07-02T17:40:54.548854Z,774,CACDZOAC,303,Undergraduate degree (BA/BSc/other),"Spanish, English",Biochemistry (Molecular and Cellular),22,Male,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
64a1b3c60915844911cd8b90,5c5409f49fcbc40001dc0b4d,APPROVED,2023-07-02T17:28:52.173000Z,2023-07-02T17:38:42.937000Z,2023-07-02T18:59:35.907000,2023-07-02T17:38:43.547865Z,591,CACDZOAC,1016,Undergraduate degree (BA/BSc/other),"English, Chinese",Computer Science,25,Male,Asian,Canada,Canada,Canada,English,Yes,Full-Time
64a1b3eafad8ac7d5a06126c,60ba8ee4c6ff9c9d5d051133,APPROVED,2023-07-02T17:29:14.401000Z,2023-07-02T17:43:57.558000Z,2023-07-02T18:47:23.845000,2023-07-02T17:43:58.185401Z,884,CACDZOAC,19,Undergraduate degree (BA/BSc/other),English,"Biochemistry (Molecular and Cellular), Chemistry",20,Female,Black,South Africa,South Africa,South Africa,Other,Yes,Unemployed (and job seeking)
